Ano,Região,Concelho,Freguesia,"Eleitores Registrados","Votos Nulos","Votos em Branco","Votos Válidos",Abstenção,PPD/PSD.CDS-PP.PPM,PS,CH,B.E.,IL,ADN,L,PAN,PCP-PEV,VP,E,JPP,R.I.R.,ND,PCTP/MRPP,MPT.A,NC,PTP,PPD/PSD.CDS-PP,PPM
2024,Bragança,Mirandela,"Vale de Asnes",281,4,0,127,154,68,19,26,1,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,Mirandela,"Vale de Gouvinhas",326,2,1,145,181,51,43,36,2,0,5,1,1,1,0,1,0,0,1,0,0,0,0,0,0
2024,Bragança,Mirandela,"Vale de Salgueiro",360,3,3,239,121,119,48,41,3,2,8,1,1,4,0,0,0,0,6,0,0,0,0,0,0
2024,Bragança,Mirandela,"Vale de Telhas",282,1,3,139,143,43,44,36,1,1,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2024,Bragança,Mogadouro,Azinhoso,327,3,1,160,167,73,42,29,5,0,3,0,2,0,0,0,0,1,1,0,0,0,0,0,0
2024,Bragança,Mogadouro,Bemposta,656,4,1,296,360,107,86,66,6,3,8,3,5,4,0,0,0,0,3,0,0,0,0,0,0
2024,Bragança,Mogadouro,Bruçó,151,4,1,100,51,34,32,21,2,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
2024,Bragança,Mogadouro,Brunhoso,301,1,3,141,160,69,41,18,1,0,0,3,1,1,0,0,0,0,3,0,0,0,0,0,0
2024,Bragança,Mogadouro,"União das freguesias de Brunhozinho, Castanheira e Sanhoane",263,0,1,165,98,85,27,39,3,1,4,2,0,1,0,0,0,0,2,0,0,0,0,0,0
2024,Bragança,Mogadouro,"Castelo Branco",447,2,2,249,198,88,73,62,7,0,6,2,1,4,0,0,0,0,2,0,0,0,0,0,0
2024,Bragança,Mogadouro,"Castro Vicente",337,0,0,171,166,65,49,43,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,Mogadouro,Meirinhos,282,1,2,184,98,46,73,51,4,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,Mogadouro,"União das freguesias de Mogadouro, Valverde, Vale de Porco e Vilar de Rei",3636,32,26,2105,1531,935,489,481,20,22,36,21,15,16,0,1,0,1,6,0,4,0,0,0,0
2024,Bragança,Mogadouro,Paradela,155,1,0,94,61,45,28,14,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,Mogadouro,"Penas Roias",378,4,2,224,154,100,53,47,3,3,7,0,3,1,0,0,0,0,1,0,0,0,0,0,0
2024,Bragança,Mogadouro,"Peredo da Bemposta",211,1,1,138,73,79,21,27,1,0,3,0,1,1,0,0,0,2,1,0,0,0,0,0,0
2024,Bragança,Mogadouro,"União das freguesias de Remondes e Soutelo",475,4,4,221,254,109,44,46,2,4,2,1,1,0,0,0,0,1,3,0,0,0,0,0,0
2024,Bragança,Mogadouro,Saldanha,141,1,2,86,55,63,10,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,Mogadouro,"São Martinho do Peso",421,3,1,169,252,76,43,35,2,0,2,0,1,3,0,0,0,0,1,0,2,0,0,0,0
2024,Bragança,Mogadouro,Tó,182,1,0,113,69,73,22,14,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,Bragança,Mogadouro,Travanca,152,0,2,71,81,42,20,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,Mogadouro,Urrós,338,5,2,184,154,89,46,31,2,0,5,1,2,0,0,0,0,0,1,0,0,0,0,0,0
2024,Bragança,Mogadouro,"Vale da Madre",136,3,0,85,51,35,13,29,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2024,Bragança,Mogadouro,"Vila de Ala",244,0,2,126,118,64,19,29,3,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,Bragança,Mogadouro,"União das freguesias de Vilarinho dos Galegos e Ventozelo",407,2,5,217,190,82,58,57,0,4,2,3,1,0,0,0,0,0,2,0,1,0,0,0,0
2024,Bragança,"Torre de Moncorvo",Açoreira,392,8,1,253,139,104,88,39,3,2,3,1,0,3,0,0,0,1,0,0,0,0,0,0,0
2024,Bragança,"Torre de Moncorvo","União das freguesias de Adeganha e Cardanha",554,4,2,265,289,120,80,42,3,2,5,3,0,3,0,0,0,0,1,0,0,0,0,0,0
2024,Bragança,"Torre de Moncorvo","Cabeça Boa",380,5,3,185,195,79,50,37,2,1,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0
2024,Bragança,"Torre de Moncorvo",Carviçais,607,7,0,353,254,163,84,72,6,1,5,5,1,4,0,2,0,1,2,0,0,0,0,0,0
2024,Bragança,"Torre de Moncorvo",Castedo,161,3,1,82,79,20,25,26,0,2,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0
2024,Bragança,"Torre de Moncorvo","União das freguesias de Felgar e Souto da Velha",1027,3,8,558,469,224,179,98,6,9,11,4,7,7,0,0,0,1,1,0,0,0,0,0,0
2024,Bragança,"Torre de Moncorvo","União das freguesias de Felgueiras e Maçores",372,2,1,203,169,97,78,14,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,"Torre de Moncorvo","Horta da Vilariça",284,3,2,131,153,50,27,37,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,"Torre de Moncorvo",Larinho,399,2,2,191,208,67,72,24,8,2,9,1,1,1,0,1,0,0,1,0,0,0,0,0,0
2024,Bragança,"Torre de Moncorvo",Lousa,402,3,2,150,252,56,53,25,1,1,0,1,0,6,0,0,0,1,1,0,0,0,0,0,0
2024,Bragança,"Torre de Moncorvo",Mós,149,0,1,72,77,21,37,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,"Torre de Moncorvo","Torre de Moncorvo",2476,13,21,1547,929,642,479,261,21,20,23,22,16,21,0,1,0,4,3,0,0,0,0,0,0
2024,Bragança,"Torre de Moncorvo","União das freguesias de Urros e Peredo dos Castelhanos",370,5,1,181,189,71,71,18,4,0,4,0,0,5,0,0,0,0,2,0,0,0,0,0,0
2024,Bragança,"Vila Flor","União das freguesias de Assares e Lodões",268,1,2,130,138,32,51,29,2,0,3,1,1,7,0,0,0,0,1,0,0,0,0,0,0
2024,Bragança,"Vila Flor",Benlhevai,195,3,0,135,60,45,51,19,3,4,4,2,1,1,0,0,0,0,2,0,0,0,0,0,0
2024,Bragança,"Vila Flor","União das freguesias de Candoso e Carvalho de Egas",314,2,5,169,145,67,58,27,4,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,"Vila Flor",Freixiel,638,5,3,328,310,122,123,50,4,2,7,2,2,4,0,2,0,0,2,0,0,0,0,0,0
2024,Bragança,"Vila Flor",Roios,151,4,0,99,52,32,32,20,2,3,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0
2024,Bragança,"Vila Flor",Samões,363,4,1,214,149,67,64,55,3,5,8,1,1,1,0,2,0,0,2,0,0,0,0,0,0
2024,Bragança,"Vila Flor",Sampaio,152,0,0,98,54,52,19,22,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,"Vila Flor","Santa Comba de Vilariça",426,2,1,213,213,57,82,49,5,2,3,2,2,6,0,0,0,1,1,0,0,0,0,0,0
2024,Bragança,"Vila Flor","Seixo de Manhoses",436,3,4,257,179,136,46,45,7,2,7,1,1,3,0,2,0,0,0,0,0,0,0,0,0
2024,Bragança,"Vila Flor",Trindade,145,0,1,75,70,46,11,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,"Vila Flor","Vale Frechoso",169,0,1,104,65,40,34,20,1,0,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0
2024,Bragança,"Vila Flor","União das freguesias de Valtorno e Mourão",419,0,2,202,217,93,51,37,4,1,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,"Vila Flor","União das freguesias de Vila Flor e Nabo",2257,18,16,1299,958,484,403,268,19,27,25,10,13,14,0,0,0,0,2,0,0,0,0,0,0
2024,Bragança,"Vila Flor","União das freguesias de Vilas Boas e Vilarinho das Azenhas",667,1,3,385,282,143,99,103,6,5,11,1,4,4,0,0,0,2,3,0,0,0,0,0,0
2024,Bragança,Vimioso,"União das freguesias de Algoso, Campo de Víboras e Uva",706,7,7,358,348,219,58,47,5,3,7,1,1,1,0,0,0,0,2,0,0,0,0,0,0
2024,Bragança,Vimioso,Argozelo,821,10,0,329,492,111,164,28,6,1,5,0,1,2,0,0,0,0,1,0,0,0,0,0,0
2024,Bragança,Vimioso,"União das freguesias de Caçarelhos e Angueira",296,3,2,177,119,82,48,24,3,1,8,0,1,3,0,0,0,0,2,0,0,0,0,0,0
2024,Bragança,Vimioso,Carção,489,7,1,171,318,84,45,26,1,0,2,0,3,1,0,0,0,0,1,0,0,0,0,0,0
2024,Bragança,Vimioso,Matela,284,2,0,109,175,64,23,6,4,2,3,2,0,0,0,2,0,0,1,0,0,0,0,0,0
2024,Bragança,Vimioso,Pinelo,205,1,4,90,115,50,21,8,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2024,Bragança,Vimioso,Santulhão,535,5,0,185,350,90,47,27,1,0,10,1,2,0,0,0,0,0,2,0,0,0,0,0,0
2024,Bragança,Vimioso,"União das freguesias de Vale de Frades e Avelanoso",349,2,0,143,206,64,40,22,0,4,4,1,2,0,0,0,0,2,2,0,0,0,0,0,0
2024,Bragança,Vimioso,"Vilar Seco",191,2,3,88,103,47,23,6,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,Bragança,Vimioso,Vimioso,1302,8,8,617,685,219,236,98,13,4,14,3,8,3,0,1,0,0,2,0,0,0,0,0,0
2024,Bragança,Vinhais,Agrochão,231,2,3,118,113,48,25,19,2,2,7,2,1,3,0,0,0,1,3,0,0,0,0,0,0
2024,Bragança,Vinhais,Candedo,330,1,0,157,173,55,62,23,1,1,6,0,0,2,0,2,0,2,1,0,1,0,0,0,0
2024,Bragança,Vinhais,Celas,254,0,1,108,146,45,30,21,4,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2024,Bragança,Vinhais,"União das freguesias de Curopos e Vale de Janeiro",340,6,0,175,165,62,63,29,1,2,8,1,1,0,0,1,0,0,1,0,0,0,0,0,0
2024,Bragança,Vinhais,Edral,212,1,0,77,135,20,43,9,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,Vinhais,Edrosa,191,1,0,82,109,34,30,11,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2024,Bragança,Vinhais,Ervedosa,399,3,2,192,207,68,79,23,2,0,11,0,0,1,0,3,0,0,0,0,0,0,0,0,0
2024,Bragança,Vinhais,"União das freguesias de Moimenta e Montouto",282,3,2,118,164,30,52,24,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,Bragança,Vinhais,"União das freguesias de Nunes e Ousilhão",227,4,2,129,98,38,53,15,3,0,6,0,3,0,0,2,0,2,1,0,0,0,0,0,0
2024,Bragança,Vinhais,Paçó,224,0,2,103,121,48,15,29,2,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0
2024,Bragança,Vinhais,"Penhas Juntas",301,2,4,134,167,51,35,24,1,8,3,1,1,0,0,1,0,2,0,0,1,0,0,0,0
2024,Bragança,Vinhais,"União das freguesias de Quirás e Pinheiro Novo",341,2,0,95,246,31,49,9,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,Vinhais,Rebordelo,630,3,2,367,263,111,159,73,3,2,5,0,1,6,0,0,0,0,2,0,0,0,0,0,0
2024,Bragança,Vinhais,Santalha,284,0,0,107,177,55,30,11,1,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024,Bragança,Vinhais,"União das freguesias de Sobreiro de Baixo e Alvaredos",459,1,1,191,268,92,60,29,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,Vinhais,"União das freguesias de Soeira, Fresulfe e Mofreita",229,1,7,101,128,33,41,15,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,Vinhais,"União das freguesias de Travanca e Santa Cruz",184,1,1,118,66,52,35,20,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,Vinhais,Tuizelo,385,1,3,133,252,71,25,19,1,0,4,1,1,3,0,1,0,0,2,0,1,0,0,0,0
2024,Bragança,Vinhais,"Vale das Fontes",362,1,1,176,186,80,62,25,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,Vinhais,"Vila Boa de Ousilhão",164,4,0,75,89,28,20,13,3,0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0
2024,Bragança,Vinhais,"União das freguesias de Vilar de Lomba e São Jomil",276,2,1,132,144,58,40,16,0,3,8,0,2,0,0,0,0,1,1,0,0,0,0,0,0
2024,Bragança,Vinhais,"Vilar de Ossos",242,3,1,132,110,52,46,15,3,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,Bragança,Vinhais,"Vilar de Peregrinos",177,0,1,85,92,39,31,8,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,Bragança,Vinhais,"Vilar Seco de Lomba",241,0,0,114,127,47,50,9,0,2,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0
2024,Bragança,Vinhais,"Vila Verde",198,3,1,85,113,32,29,12,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,Bragança,Vinhais,Vinhais,2141,20,5,1243,898,443,470,186,30,15,38,14,7,7,0,2,0,2,3,0,1,0,0,0,0
2024,"Castelo Branco",Belmonte,"União das freguesias de Belmonte e Colmeal da Torre",3226,38,25,1993,1233,433,808,413,74,32,28,24,28,70,1,1,0,7,6,5,0,0,0,0,0
2024,"Castelo Branco",Belmonte,Caria,1730,18,16,996,734,253,342,213,39,15,19,20,22,25,3,0,0,2,4,5,0,0,0,0,0
2024,"Castelo Branco",Belmonte,Inguias,599,6,9,338,261,69,143,56,15,7,8,3,5,12,2,0,0,1,0,2,0,0,0,0,0
2024,"Castelo Branco",Belmonte,Maçainhas,289,4,6,176,113,45,87,9,8,2,4,1,3,5,0,0,0,0,1,1,0,0,0,0,0
2024,"Castelo Branco","Castelo Branco",Alcains,4313,41,46,2665,1648,634,834,674,116,98,34,68,47,45,2,3,0,6,10,7,0,0,0,0,0
2024,"Castelo Branco","Castelo Branco",Almaceda,506,2,1,262,244,77,115,34,9,7,4,1,2,5,0,1,0,1,1,2,0,0,0,0,0
2024,"Castelo Branco","Castelo Branco",Benquerenças,605,7,12,429,176,96,138,102,23,17,9,12,4,5,0,0,0,2,0,2,0,0,0,0,0
2024,"Castelo Branco","Castelo Branco","Castelo Branco",31215,216,282,21601,9614,6436,5702,5400,972,860,245,556,339,403,30,17,0,61,31,51,0,0,0,0,0
2024,"Castelo Branco","Castelo Branco","União das freguesias de Cebolais de Cima e Retaxo",1591,16,10,1095,496,171,483,233,51,29,6,15,25,44,1,0,0,1,3,7,0,0,0,0,0
2024,"Castelo Branco","Castelo Branco","União das freguesias de Escalos de Baixo e Mata",1013,7,13,634,379,134,223,163,24,13,12,17,9,6,3,1,0,3,3,3,0,0,0,0,0
2024,"Castelo Branco","Castelo Branco","União das freguesias de Escalos de Cima e Lousa",1255,12,6,807,448,160,327,191,35,19,12,10,13,10,1,1,0,2,5,3,0,0,0,0,0
2024,"Castelo Branco","Castelo Branco","União das freguesias de Freixial e Juncal do Campo",642,16,6,443,199,92,175,87,16,7,6,11,9,7,0,0,0,5,2,4,0,0,0,0,0
2024,"Castelo Branco","Castelo Branco",Lardosa,797,13,3,510,287,118,180,114,15,11,8,16,7,14,0,0,0,0,1,10,0,0,0,0,0
2024,"Castelo Branco","Castelo Branco","Louriçal do Campo",445,3,5,290,155,83,118,51,5,3,3,2,5,4,1,0,0,1,6,0,0,0,0,0,0
2024,"Castelo Branco","Castelo Branco","Malpica do Tejo",344,4,0,212,132,20,105,45,7,0,0,1,1,24,1,0,0,0,1,3,0,0,0,0,0
2024,"Castelo Branco","Castelo Branco","Monforte da Beira",280,3,3,173,107,33,83,33,2,7,4,1,0,0,0,0,0,1,2,1,0,0,0,0,0
2024,"Castelo Branco","Castelo Branco","União das freguesias de Ninho do Açor e Sobral do Campo",641,4,2,420,221,112,134,114,12,10,6,10,6,3,2,0,0,1,3,1,0,0,0,0,0
2024,"Castelo Branco","Castelo Branco","União das freguesias de Póvoa de Rio de Moinhos e Cafede",838,14,14,542,296,117,166,139,18,25,6,21,8,8,2,0,0,1,2,1,0,0,0,0,0
2024,"Castelo Branco","Castelo Branco","Salgueiro do Campo",618,6,8,411,207,90,176,85,19,4,7,6,2,4,0,0,0,3,1,0,0,0,0,0,0
2024,"Castelo Branco","Castelo Branco","Santo André das Tojeiras",585,3,3,322,263,117,103,60,5,4,10,2,6,3,0,0,0,0,2,4,0,0,0,0,0
2024,"Castelo Branco","Castelo Branco","São Vicente da Beira",966,8,5,583,383,205,180,114,20,7,20,8,3,7,0,0,0,0,4,2,0,0,0,0,0
2024,"Castelo Branco","Castelo Branco",Sarzedas,933,10,5,574,359,214,191,109,8,5,10,10,4,4,0,0,0,1,1,2,0,0,0,0,0
2024,"Castelo Branco","Castelo Branco",Tinalhas,494,3,3,312,182,93,83,77,11,10,6,8,10,4,1,0,0,3,0,0,0,0,0,0,0
2024,"Castelo Branco",Covilhã,"Aldeia de São Francisco de Assis",449,3,1,292,157,43,150,59,6,4,3,1,4,14,0,0,0,1,0,3,0,0,0,0,0
2024,"Castelo Branco",Covilhã,"União das freguesias de Barco e Coutada",835,8,6,469,366,106,186,80,47,8,6,7,5,4,0,0,0,5,0,1,0,0,0,0,0
2024,"Castelo Branco",Covilhã,Boidobra,2737,23,38,2009,728,484,778,297,100,73,21,55,29,89,1,1,0,5,3,12,0,0,0,0,0
2024,"Castelo Branco",Covilhã,"União das freguesias de Cantar-Galo e Vila do Carvalho",3125,24,22,1985,1140,265,1085,229,125,35,20,46,19,90,3,0,0,7,2,13,0,0,0,0,0
2024,"Castelo Branco",Covilhã,"União das freguesias de Casegas e Ourondo",730,8,6,346,384,79,162,39,6,4,13,6,0,17,1,0,0,2,1,2,0,0,0,0,0
2024,"Castelo Branco",Covilhã,"Cortes do Meio",699,11,8,452,247,87,211,60,25,10,5,7,3,17,2,0,0,1,3,2,0,0,0,0,0
2024,"Castelo Branco",Covilhã,"União das freguesias de Covilhã e Canhoso",16404,110,161,11243,5161,3033,4619,1300,670,360,71,309,153,346,11,10,0,20,24,46,0,0,0,0,0
2024,"Castelo Branco",Covilhã,Dominguizo,917,13,4,615,302,175,222,114,22,17,4,12,8,15,0,3,0,3,1,2,0,0,0,0,0
2024,"Castelo Branco",Covilhã,Erada,606,4,10,407,199,70,205,69,20,7,8,6,2,2,0,0,0,3,0,1,0,0,0,0,0
2024,"Castelo Branco",Covilhã,Ferro,1365,10,17,873,492,188,340,163,61,20,9,14,13,21,1,1,0,11,2,2,0,0,0,0,0
2024,"Castelo Branco",Covilhã,Orjais,629,5,5,437,192,98,200,56,19,11,5,12,11,6,1,1,0,2,2,3,0,0,0,0,0
2024,"Castelo Branco",Covilhã,Paul,1329,7,10,796,533,188,268,185,32,19,6,21,14,32,2,1,0,3,6,2,0,0,0,0,0
2024,"Castelo Branco",Covilhã,Peraboa,864,6,5,505,359,140,191,108,21,6,7,6,5,3,0,1,0,1,4,1,0,0,0,0,0
2024,"Castelo Branco",Covilhã,"União das freguesias de Peso e Vales do Rio",1215,8,17,808,407,203,359,106,21,19,8,21,12,21,2,0,0,3,4,4,0,0,0,0,0
2024,"Castelo Branco",Covilhã,"São Jorge da Beira",499,9,8,313,186,65,178,23,7,1,2,4,4,4,0,1,0,1,2,4,0,0,0,0,0
2024,"Castelo Branco",Covilhã,"Sobral de São Miguel",297,2,3,194,103,59,80,20,6,4,6,2,1,4,0,0,0,1,2,4,0,0,0,0,0
2024,"Castelo Branco",Covilhã,"União das freguesias de Teixoso e Sarzedo",3650,28,37,2468,1182,421,1214,411,116,68,23,43,31,52,1,4,0,4,5,10,0,0,0,0,0
2024,"Castelo Branco",Covilhã,Tortosendo,4665,33,32,3391,1274,747,1371,513,171,73,22,82,47,261,2,4,0,6,10,17,0,0,0,0,0
2024,"Castelo Branco",Covilhã,"Unhais da Serra",1031,13,4,703,328,130,328,124,38,7,4,11,11,16,1,1,0,2,2,11,0,0,0,0,0
2024,"Castelo Branco",Covilhã,"União das freguesias de Vale Formoso e Aldeia do Souto",666,1,8,392,274,58,186,76,19,7,2,3,5,15,1,1,0,4,1,5,0,0,0,0,0
2024,"Castelo Branco",Covilhã,Verdelhos,539,7,5,256,283,30,117,66,6,2,4,4,3,7,0,0,0,2,0,3,0,0,0,0,0
2024,"Castelo Branco",Fundão,Alcaide,548,4,6,355,193,82,147,45,23,15,8,6,8,6,0,0,0,1,1,3,0,0,0,0,0
2024,"Castelo Branco",Fundão,Alcaria,1012,10,8,665,347,177,225,125,47,14,14,14,9,11,1,1,0,7,0,2,0,0,0,0,0
2024,"Castelo Branco",Fundão,Alcongosta,384,6,2,260,124,63,87,53,18,5,7,7,3,7,1,1,0,0,0,0,0,0,0,0,0
2024,"Castelo Branco",Fundão,Alpedrinha,837,5,6,500,337,165,160,89,14,16,13,14,7,5,3,0,0,0,2,1,0,0,0,0,0
2024,"Castelo Branco",Fundão,Barroca,449,5,5,248,201,68,119,28,4,4,4,2,5,2,0,0,0,0,1,1,0,0,0,0,0
2024,"Castelo Branco",Fundão,"Bogas de Cima",358,4,2,184,174,74,43,50,3,2,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0
2024,"Castelo Branco",Fundão,Capinha,430,3,4,222,208,48,79,58,7,1,4,1,0,11,1,0,0,1,0,4,0,0,0,0,0
2024,"Castelo Branco",Fundão,Castelejo,641,12,12,405,236,112,110,102,18,5,9,6,1,9,1,3,0,3,0,2,0,0,0,0,0
2024,"Castelo Branco",Fundão,"Castelo Novo",276,1,3,189,87,60,70,27,4,1,3,7,2,6,0,0,0,2,1,2,0,0,0,0,0
2024,"Castelo Branco",Fundão,Enxames,393,9,8,252,141,61,93,52,5,4,3,7,4,1,0,0,0,1,1,3,0,0,0,0,0
2024,"Castelo Branco",Fundão,Fatela,469,1,0,316,153,38,141,90,19,8,5,3,3,5,0,1,0,2,0,0,0,0,0,0,0
2024,"Castelo Branco",Fundão,"União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo",11276,99,100,7689,3587,2151,2554,1478,373,296,101,193,130,129,13,8,0,22,14,28,0,0,0,0,0
2024,"Castelo Branco",Fundão,"União das freguesias de Janeiro de Cima e Bogas de Baixo",484,2,3,269,215,101,101,46,3,2,3,0,3,3,0,0,0,0,2,0,0,0,0,0,0
2024,"Castelo Branco",Fundão,Lavacolhos,211,2,4,110,101,25,56,15,2,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
2024,"Castelo Branco",Fundão,Orca,508,9,2,319,189,94,115,58,9,4,7,4,4,7,1,0,0,3,0,2,0,0,0,0,0
2024,"Castelo Branco",Fundão,"Pêro Viseu",676,3,6,378,298,80,122,109,12,22,4,5,3,6,0,0,0,0,1,5,0,0,0,0,0
2024,"Castelo Branco",Fundão,"União das freguesias de Póvoa de Atalaia e Atalaia do Campo",941,8,2,554,387,150,171,150,25,6,12,5,7,7,1,0,0,6,1,3,0,0,0,0,0
2024,"Castelo Branco",Fundão,Silvares,921,6,22,565,356,115,235,124,18,12,3,4,6,7,1,0,0,2,5,5,0,0,0,0,0
2024,"Castelo Branco",Fundão,Soalheira,813,2,3,493,320,160,135,128,20,15,7,9,7,5,0,0,0,0,1,1,0,0,0,0,0
2024,"Castelo Branco",Fundão,"Souto da Casa",721,4,5,462,259,136,168,80,23,11,6,6,4,12,0,0,0,2,2,3,0,0,0,0,0
2024,"Castelo Branco",Fundão,Telhado,567,8,3,366,201,62,124,116,14,7,8,6,4,6,2,2,0,2,2,0,0,0,0,0,0
2024,"Castelo Branco",Fundão,"Três Povos",819,8,5,430,389,106,176,82,4,11,9,3,8,4,0,1,0,2,6,5,0,0,0,0,0
2024,"Castelo Branco",Fundão,"União das freguesias de Vale de Prazeres e Mata da Rainha",1134,3,9,542,592,128,225,123,12,4,8,8,7,6,0,2,0,2,3,2,0,0,0,0,0
2024,"Castelo Branco",Idanha-a-Nova,"Aldeia de Santa Margarida",208,1,3,119,89,26,48,25,6,1,4,0,0,1,0,0,0,0,2,2,0,0,0,0,0
2024,"Castelo Branco",Idanha-a-Nova,"União das freguesias de Idanha-a-Nova e Alcafozes",2034,18,28,1378,656,322,481,344,50,28,19,18,10,41,3,1,0,7,0,8,0,0,0,0,0
2024,"Castelo Branco",Idanha-a-Nova,Ladoeiro,1069,14,8,667,402,145,250,195,10,4,8,11,4,10,0,2,0,2,1,3,0,0,0,0,0
2024,"Castelo Branco",Idanha-a-Nova,Medelim,187,0,9,125,62,22,67,15,2,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0
2024,"Castelo Branco",Idanha-a-Nova,"União das freguesias de Monfortinho e Salvaterra do Extremo",532,4,3,333,199,69,108,105,8,9,6,1,6,6,1,2,0,0,1,4,0,0,0,0,0
2024,"Castelo Branco",Idanha-a-Nova,"União das freguesias de Monsanto e Idanha-a-Velha",602,11,4,364,238,67,173,65,12,2,4,5,6,3,3,0,0,2,2,5,0,0,0,0,0
2024,"Castelo Branco",Idanha-a-Nova,Oledo,289,2,2,162,127,42,64,23,5,3,6,1,4,8,0,1,0,0,0,1,0,0,0,0,0
2024,"Castelo Branco",Idanha-a-Nova,"Penha Garcia",547,9,6,352,195,89,150,59,8,6,6,7,1,3,2,1,0,2,1,2,0,0,0,0,0
2024,"Castelo Branco",Idanha-a-Nova,Proença-a-Velha,136,0,1,85,51,22,38,14,1,2,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0
2024,"Castelo Branco",Idanha-a-Nova,Rosmaninhal,431,1,0,210,221,44,68,66,5,3,7,4,2,8,0,0,0,1,1,0,0,0,0,0,0
2024,"Castelo Branco",Idanha-a-Nova,"São Miguel de Acha",464,6,6,277,187,80,104,38,12,6,7,3,2,8,0,0,0,1,2,2,0,0,0,0,0
2024,"Castelo Branco",Idanha-a-Nova,Toulões,174,3,0,117,57,25,51,26,4,0,2,0,2,3,0,0,0,0,1,0,0,0,0,0,0
2024,"Castelo Branco",Idanha-a-Nova,"União das freguesias de Zebreira e Segura",989,12,3,540,449,100,244,142,4,4,5,3,1,14,2,0,0,1,1,4,0,0,0,0,0
2024,"Castelo Branco",Oleiros,Álvaro,148,2,0,88,60,64,7,9,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,"Castelo Branco",Oleiros,Cambas,259,2,2,145,114,70,45,15,1,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2024,"Castelo Branco",Oleiros,"Estreito-Vilar Barroco",837,8,11,543,294,266,135,74,7,9,18,2,1,2,0,1,0,2,5,2,0,0,0,0,0
2024,"Castelo Branco",Oleiros,Isna,147,7,1,115,32,59,28,14,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Castelo Branco",Oleiros,Madeirã,139,0,3,100,39,47,22,18,0,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0
2024,"Castelo Branco",Oleiros,Mosteiro,248,6,1,170,78,77,48,22,3,5,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0
